326,,326,20120727
327,,327,20120728
328,,328,20120729
329,,329,20120805
330,,330,20120807
331,,331,20120808
332,,332,20120817
333,,333,20120823
334,,334,20120825
335,,335,20120831
336,,336,20120901
337,,337,20120906
338,,338,20120908
339,,339,20120919
340,,340,20120921
341,,341,20121001
342,,342,20121004
343,,343,20121005
344,,344,20121012
345,,345,20121021
346,,346,20121103
347,,347,20121105
348,,348,20121107
349,,349,20121115
350,,350,20121122
351,,351,20121202
352,,352,20121203
353,,353,20121205
354,,354,20121206
355,,355,20121223
356,,356,20130126
357,,357,20130127
358,,358,20130128
359,,359,20130203
360,,360,20130207
361,,361,20130210
362,,362,20130215
363,,363,20130216
364,,364,20130218
365,,365,20130316
366,,366,20130323
367,,367,20130331
368,,368,20130402
369,,369,20130410
370,,370,20130415
371,,371,20130507
372,,372,20130511
373,,373,20130516
374,,374,20130527
375,,375,20130529
376,,376,20130609
377,,377,20130610
378,,378,20130622
379,,379,20130629
380,,380,20130705
381,,381,20130724
382,,382,20130811
383,,383,20130814
384,,384,20130828
385,,385,20130830
386,,386,20130907
387,,387,20131011
388,,388,20131014
389,,389,20131016
390,,390,20131024
391,,391,20131102
392,,392,20131123
393,,393,20131126
394,,394,20131129
395,,395,20131203
396,,396,20131207
397,,397,20131214
398,,398,20131215
399,,399,20131218
400,,400,20131224
401,,401,20120110
402,,402,20120209
403,,403,20120301
404,,404,20120304
405,,405,20120305
406,,406,20120330
407,,407,20120401
408,,408,20120416
409,,409,20120420
410,,410,20120504
411,,411,20120525
412,,412,20120526
413,,413,20120601
414,,414,20120602
415,,415,20120605
416,,416,20120624
417,,417,20120627
418,,418,20120701
419,,419,20120702
420,,420,20120712
421,,421,20120717
422,,422,20120722
423,,423,20120724
424,,424,20120731
425,,425,20120810
426,,426,20120816
427,,427,20120826
428,,428,20120831
429,,429,20120908
430,,430,20120917
431,,431,20120924
432,,432,20120926
433,,433,20121006
434,,434,20121014
435,,435,20121016
436,,436,20121018
437,,437,20121019
438,,438,20121022
439,,439,20121106
440,,440,20121201
441,,441,20121204
442,,442,20121206
443,,443,20121210
444,,444,20121224
445,,445,20121228
446,,446,20121230
447,,447,20121231
448,,448,20130103
449,,449,20130111
450,,450,20130115
451,,451,20130117
452,,452,20130124
453,,453,20130128
454,,454,20130205
455,,455,20130206
456,,456,20130221
457,,457,20130222
458,,458,20130225
459,,459,20130226
460,,460,20130306
461,,461,20130318
462,,462,20130325
463,,463,20130326
464,,464,20130327
465,,465,20130413
466,,466,20130415
467,,467,20130419
468,,468,20130426
469,,469,20130427
470,,470,20130505
471,,471,20130506
472,,472,20130516
473,,473,20130517
474,,474,20130520
475,,475,20130521
476,,476,20130525
477,,477,20130528
478,,478,20130607
479,,479,20130618
480,,480,20130621
481,,481,20130701
482,,482,20130712
483,,483,20130723
484,,484,20130730
485,,485,20130806
486,,486,20130810
487,,487,20130816
488,,488,20130822
489,,489,20130828
490,,490,20130920
491,,491,20131002
492,,492,20131005
493,,493,20131014
494,,494,20131027
495,,495,20131030
496,,496,20131102
497,,497,20131109
498,,498,20131119
499,,499,20131224
500,,500,20131231
501,,501,20120104
502,,502,20120109
503,,503,20120120
504,,504,20120122
505,,505,20120214
506,,506,20120303
507,,507,20120330
508,,508,20120413
509,,509,20120511
510,,510,20120514
511,,511,20120519
512,,512,20120522
513,,513,20120529
514,,514,20120531
515,,515,20120611
516,,516,20120630
517,,517,20120701
518,,518,20120705
519,,519,20120706
520,,520,20120718
521,,521,20120721
522,,522,20120725
523,,523,20120727
524,,524,20120801
525,,525,20120805
526,,526,20120806
527,,527,20120829
528,,528,20120908
529,,529,20120910
530,,530,20120911
531,,531,20120918
532,,532,20120922
533,,533,20120927
534,,534,20120928
535,,535,20120930
536,,536,20121006
537,,537,20121008
538,,538,20121009
539,,539,20121018
540,,540,20121023
541,,541,20121029
542,,542,20121103
543,,543,20121109
544,,544,20121112
545,,545,20121114
546,,546,20121118
547,,547,20121210
548,,548,20121218
549,,549,20121219
550,,550,20130103
551,,551,20130108
552,,552,20130112
553,,553,20130125
554,,554,20130128
555,,555,20130203
556,,556,20130204
557,,557,20130217
558,,558,20130302
559,,559,20130311
560,,560,20130320
561,,561,20130325
562,,562,20130401
563,,563,20130402
564,,564,20130405
565,,565,20130410
566,,566,20130411
567,,567,20130418
568,,568,20130429
569,,569,20130502
570,,570,20130511
571,,571,20130515
572,,572,20130518
573,,573,20130526
574,,574,20130530
575,,575,20130622
576,,576,20130624
577,,577,20130625
578,,578,20130703
579,,579,20130709
580,,580,20130712
581,,581,20130716
582,,582,20130727
583,,583,20130808
584,,584,20130809
585,,585,20130815
586,,586,20130825
587,,587,20130901
588,,588,20130916
589,,589,20130921
590,,590,20131013
591,,591,20131021
592,,592,20131030
593,,593,20131109
594,,594,20131115
595,,595,20131116
596,,596,20131130
597,,597,20131203
598,,598,20131212
599,,599,20131213
600,,600,20120102
601,,601,20120212
602,,602,20120214
603,,603,20120216
604,,604,20120220
605,,605,20120221
606,,606,20120225
607,,607,20120228
608,,608,20120313
609,,609,20120314
610,,610,20120326
611,,611,20120330
612,,612,20120401
613,,613,20120403
614,,614,20120408
615,,615,20120414
616,,616,20120422
617,,617,20120504
618,,618,20120508
619,,619,20120511
620,,620,20120512
621,,621,20120517
622,,622,20120521
623,,623,20120522
624,,624,20120611
625,,625,20120616
626,,626,20120617
627,,627,20120707
628,,628,20120710
629,,629,20120712
630,,630,20120719
631,,631,20120725
632,,632,20120730
633,,633,20120811
634,,634,20120822
635,,635,20120826
636,,636,20120912
637,,637,20120914
638,,638,20120918
639,,639,20120926
640,,640,20120927
641,,641,20121009
642,,642,20121010
643,,643,20121017
644,,644,20121024
645,,645,20121025
646,,646,20121026
647,,647,20121029
648,,648,20121105
649,,649,20121106
650,,650,20121111
651,,651,20121113
652,,652,20121114
653,,653,20121129
654,,654,20121205
655,,655,20121219
656,,656,20121223
657,,657,20121227
658,,658,20121230
659,,659,20130103
660,,660,20130115
661,,661,20130211
662,,662,20130215
663,,663,20130226
664,,664,20130305
665,,665,20130307
666,,666,20130314
667,,667,20130420
668,,668,20130425
669,,669,20130503
670,,670,20130509
671,,671,20130517
672,,672,20130530
673,,673,20130531
674,,674,20130601
675,,675,20130609
676,,676,20130611
677,,677,20130616
678,,678,20130709
679,,679,20130720
680,,680,20130730
681,,681,20130816
682,,682,20130818
683,,683,20130823
684,,684,20130901
685,,685,20130904
686,,686,20130909
687,,687,20130913
688,,688,20130915
689,,689,20130926
690,,690,20130927
691,,691,20131005
692,,692,20131016
693,,693,20131021
694,,694,20131022
695,,695,20131025
696,,696,20131103
697,,697,20131119
698,,698,20131213
699,,699,20131222
700,,700,20120102
701,,701,20120108
702,,702,20120110
703,,703,20120122
704,,704,20120128
705,,705,20120204
706,,706,20120217
707,,707,20120225
708,,708,20120229
709,,709,20120315
710,,710,20120328
711,,711,20120330
712,,712,20120331
713,,713,20120411
714,,714,20120414
715,,715,20120420
716,,716,20120428
717,,717,20120429
718,,718,20120510
719,,719,20120521
720,,720,20120526
721,,721,20120529
722,,722,20120605
723,,723,20120609
724,,724,20120619
725,,725,20120624
726,,726,20120626
727,,727,20120628
728,,728,20120724
729,,729,20120726
730,,730,20120730
731,,731,20120802
732,,732,20120809
733,,733,20120826
734,,734,20120831
735,,735,20120904
736,,736,20120912
737,,737,20120914
738,,738,20120918
739,,739,20120927
740,,740,20121008
741,,741,20121028
742,,742,20121031
743,,743,20121104
744,,744,20121105
745,,745,20121106
746,,746,20121108
747,,747,20121110
748,,748,20121116
749,,749,20121211
750,,750,20121222
751,,751,20130101
752,,752,20130112
753,,753,20130124
754,,754,20130202
755,,755,20130206
756,,756,20130213
757,,757,20130226
758,,758,20130309
759,,759,20130310
760,,760,20130312
761,,761,20130318
762,,762,20130324
763,,763,20130328
764,,764,20130330
765,,765,20130412
766,,766,20130422
767,,767,20130423
768,,768,20130504
769,,769,20130506
770,,770,20130513
771,,771,20130515
772,,772,20130517
773,,773,20130525
774,,774,20130526
775,,775,20130531
776,,776,20130603
777,,777,20130606
778,,778,20130609
779,,779,20130612
780,,780,20130616
781,,781,20130623
782,,782,20130702
783,,783,20130703
784,,784,20130713
785,,785,20130718
786,,786,20130725
787,,787,20130731
788,,788,20130905
789,,789,20130921
790,,790,20130926
791,,791,20131008
792,,792,20131015
793,,793,20131016
794,,794,20131025
795,,795,20131105
796,,796,20131129
797,,797,20131202
798,,798,20131216
799,,799,20131219
800,,800,20120108
801,,801,20120115
802,,802,20120121
803,,803,20120127
804,,804,20120129
805,,805,20120201
806,,806,20120203
807,,807,20120223
808,,808,20120303
809,,809,20120309
810,,810,20120327
811,,811,20120429
812,,812,20120520
813,,813,20120526
814,,814,20120530
815,,815,20120610
816,,816,20120611
817,,817,20120619
818,,818,20120622
819,,819,20120702
820,,820,20120714
821,,821,20120721
822,,822,20120722
823,,823,20120724
824,,824,20120726
825,,825,20120727
826,,826,20120728
827,,827,20120729
828,,828,20120805
829,,829,20120807
830,,830,20120808
831,,831,20120817
832,,832,20120823
833,,833,20120825
834,,834,20120831
835,,835,20120901
836,,836,20120906
837,,837,20120908
838,,838,20120919
839,,839,20120921
840,,840,20121001
841,,841,20121004
842,,842,20121005
843,,843,20121012
844,,844,20121021
845,,845,20121103
846,,846,20121105
847,,847,20121107
848,,848,20121115
849,,849,20121122
850,,850,20121202
851,,851,20121203
852,,852,20121205
853,,853,20121206
854,,854,20121223
855,,855,20130126
856,,856,20130127
857,,857,20130128
858,,858,20130203
859,,859,20130207
860,,860,20130210
861,,861,20130215
862,,862,20130216
863,,863,20130218
864,,864,20130316
865,,865,20130323
866,,866,20130331
867,,867,20130402
868,,868,20130410
869,,869,20130415
870,,870,20130507
871,,871,20130511
872,,872,20130516
873,,873,20130527
874,,874,20130529
875,,875,20130609
876,,876,20130610
877,,877,20130622
878,,878,20130629
879,,879,20130705
880,,880,20130724
881,,881,20130811
882,,882,20130814
883,,883,20130828
884,,884,20130830
885,,885,20130907
886,,886,20131011
887,,887,20131014
888,,888,20131016
889,,889,20131024
890,,890,20131102
891,,891,20131123
892,,892,20131126
893,,893,20131129
894,,894,20131203
895,,895,20131207
896,,896,20131214
897,,897,20131215
898,,898,20131218
899,,899,20131224
900,,900,20120110
901,,901,20120209
902,,902,20120301
903,,903,20120304
904,,904,20120305
905,,905,20120330
906,,906,20120401
907,,907,20120416
908,,908,20120420
909,,909,20120504
910,,910,20120525
911,,911,20120526
912,,912,20120601
913,,913,20120602
914,,914,20120605
915,,915,20120624
916,,916,20120627
917,,917,20120701
918,,918,20120702
919,,919,20120712
920,,920,20120717
921,,921,20120722
922,,922,20120724
923,,923,20120731
924,,924,20120810
925,,925,20120816
926,,926,20120826
927,,927,20120831
928,,928,20120908
929,,929,20120917
930,,930,20120924
931,,931,20120926
932,,932,20121006
933,,933,20121014
934,,934,20121016
935,,935,20121018
936,,936,20121019
937,,937,20121022
938,,938,20121106
939,,939,20121201
940,,940,20121204
941,,941,20121206
942,,942,20121210
943,,943,20121224
944,,944,20121228
945,,945,20121230
946,,946,20121231
947,,947,20130103
948,,948,20130111
949,,949,20130115
950,,950,20130117
951,,951,20130124
952,,952,20130128
953,,953,20130205
954,,954,20130206
955,,955,20130221
956,,956,20130222
957,,957,20130225
958,,958,20130226
959,,959,20130306
960,,960,20130318
961,,961,20130325
962,,962,20130326
963,,963,20130327
964,,964,20130413
965,,965,20130415
966,,966,20120101
967,,967,20120102
968,,968,20120110
969,,969,20120111
970,,970,20120113
971,,971,20120118
972,,972,20120120
973,,973,20120123
974,,974,20120128
975,,975,20120201
976,,976,20120202
977,,977,20120204
978,,978,20120208
979,,979,20120216
980,,980,20120228
981,,981,20120229
982,,982,20120312
983,,983,20120316
984,,984,20120318
985,,985,20120320
986,,986,20120331
987,,987,20120410
988,,988,20120414
989,,989,20120505
990,,990,20120511
991,,991,20120523
992,,992,20120525
993,,993,20120529
994,,994,20120616
995,,995,20120701
996,,996,20120713
997,,997,20120716
998,,998,20120722
999,,999,20120805
1000,,1000,20120816
1001,,1001,20120822
1002,,1002,20120823
1003,,1003,20120825
1004,,1004,20120905
1005,,1005,20120908
1006,,1006,20121005
1007,,1007,20121007
1008,,1008,20121008
1009,,1009,20121009
1010,,1010,20121012
1011,,1011,20121027
1012,,1012,20121110
1013,,1013,20121113
1014,,1014,20121122
1015,,1015,20121127
1016,,1016,20121221
1017,,1017,20121231
1018,,1018,20130121
1019,,1019,20130210
1020,,1020,20130212
1021,,1021,20130213
1022,,1022,20130217
1023,,1023,20130220
1024,,1024,20130226
1025,,1025,20130305
1026,,1026,20130307
1027,,1027,20130319
1028,,1028,20130328
1029,,1029,20130403
1030,,1030,20130411
1031,,1031,20130414
1032,,1032,20130421
1033,,1033,20130501
1034,,1034,20130505
1035,,1035,20130506
1036,,1036,20130518
1037,,1037,20130616
1038,,1038,20130621
1039,,1039,20130624
1040,,1040,20130703
1041,,1041,20130710
1042,,1042,20130712
1043,,1043,20130717
1044,,1044,20130720
1045,,1045,20130730
1046,,1046,20130819
1047,,1047,20130820
1048,,1048,20130902
1049,,1049,20130917
1050,,1050,20130918
1051,,1051,20130925
1052,,1052,20130926
1053,,1053,20130930
1054,,1054,20131016
1055,,1055,20131019
1056,,1056,20131101
1057,,1057,20131106
1058,,1058,20131115
1059,,1059,20131122
1060,,1060,20131124
1061,,1061,20131204
1062,,1062,20131209
1063,,1063,20131212
1064,,1064,20131224
1065,,1065,20131226
1066,,1066,20120106
1067,,1067,20120113
1068,,1068,20120119
1069,,1069,20120131
1070,,1070,20120212
1071,,1071,20120301
1072,,1072,20120313
1073,,1073,20120314
1074,,1074,20120322
1075,,1075,20120329
1076,,1076,20120401
1077,,1077,20120402
1078,,1078,20120403
1079,,1079,20120418
1080,,1080,20120427
1081,,1081,20120428
1082,,1082,20120504
1083,,1083,20120512
1084,,1084,20120515
1085,,1085,20120520
1086,,1086,20120602
1087,,1087,20120607
1088,,1088,20120611
1089,,1089,20120612
1090,,1090,20120614
1091,,1091,20120621
1092,,1092,20120624
1093,,1093,20120707
1094,,1094,20120708
1095,,1095,20120714
1096,,1096,20120719
1097,,1097,20120721
1098,,1098,20120803
1099,,1099,20120809
1100,,1100,20120812
1101,,1101,20120826
1102,,1102,20120921
1103,,1103,20120922
1104,,1104,20120923
1105,,1105,20120929
1106,,1106,20120930
1107,,1107,20121006
1108,,1108,20121010
1109,,1109,20121022
1110,,1110,20121027
1111,,1111,20121028
1112,,1112,20121106
1113,,1113,20121110
1114,,1114,20121117
1115,,1115,20121119
1116,,1116,20121120
1117,,1117,20121123
1118,,1118,20121126
1119,,1119,20121204
1120,,1120,20121216
1121,,1121,20121220
1122,,1122,20121224
1123,,1123,20121227
1124,,1124,20130114
1125,,1125,20130123
1126,,1126,20130202
1127,,1127,20130207
1128,,1128,20130210
1129,,1129,20130220
1130,,1130,20130225
1131,,1131,20130226
1132,,1132,20130322
1133,,1133,20130328
1134,,1134,20130415
1135,,1135,20130421
1136,,1136,20130426
1137,,1137,20130517
1138,,1138,20130523
1139,,1139,20130527
1140,,1140,20130529
1141,,1141,20130603
1142,,1142,20130610
1143,,1143,20130615
1144,,1144,20130617
1145,,1145,20130618
1146,,1146,20130628
1147,,1147,20130707
1148,,1148,20130720
1149,,1149,20130729
1150,,1150,20130812
1151,,1151,20130815
1152,,1152,20130820
1153,,1153,20130831
1154,,1154,20130902
1155,,1155,20130903
1156,,1156,20130914
1157,,1157,20130922
1158,,1158,20131006
1159,,1159,20131011
1160,,1160,20131013
1161,,1161,20131025
1162,,1162,20131030
1163,,1163,20131113
1164,,1164,20131116
1165,,1165,20131123
1166,,1166,20120102
1167,,1167,20120104
1168,,1168,20120109
1169,,1169,20120120
1170,,1170,20120122
1171,,1171,20120214
1172,,1172,20120303
1173,,1173,20120330
1174,,1174,20120413
1175,,1175,20120511
1176,,1176,20120514
1177,,1177,20120519
1178,,1178,20120522
1179,,1179,20120529
1180,,1180,20120531
1181,,1181,20120611
1182,,1182,20120630
1183,,1183,20120701
1184,,1184,20120705
1185,,1185,20120706
1186,,1186,20120718
1187,,1187,20120721
1188,,1188,20120725
1189,,1189,20120727
1190,,1190,20120801
1191,,1191,20120805
1192,,1192,20120806
1193,,1193,20120829
1194,,1194,20120908
1195,,1195,20120910
1196,,1196,20120911
1197,,1197,20120918
1198,,1198,20120922
1199,,1199,20120927
1200,,1200,20120928
1201,,1201,20120930
1202,,1202,20121006
1203,,1203,20121008
1204,,1204,20121009
1205,,1205,20121018
1206,,1206,20121023
1207,,1207,20121029
1208,,1208,20121103
1209,,1209,20121109
1210,,1210,20121112
1211,,1211,20121114
1212,,1212,20121118
1213,,1213,20121210
1214,,1214,20121218
1215,,1215,20121219
1216,,1216,20130103
1217,,1217,20130108
1218,,1218,20130112
1219,,1219,20130125
1220,,1220,20130128
1221,,1221,20130203
1222,,1222,20130204
1223,,1223,20130217
1224,,1224,20130302
1225,,1225,20130311
1226,,1226,20130320
1227,,1227,20130325
1228,,1228,20130401
1229,,1229,20130402
1230,,1230,20130405
1231,,1231,20130410
1232,,1232,20130411
1233,,1233,20130418
1234,,1234,20130429
1235,,1235,20130502
1236,,1236,20130511
1237,,1237,20130515
1238,,1238,20130518
1239,,1239,20130526
1240,,1240,20130530
1241,,1241,20130622
1242,,1242,20130624
1243,,1243,20130625
1244,,1244,20130703
1245,,1245,20130709
1246,,1246,20130712
1247,,1247,20130716
1248,,1248,20130727
1249,,1249,20130808
1250,,1250,20130809
1251,,1251,20130815
1252,,1252,20130825
1253,,1253,20130901
1254,,1254,20130916
1255,,1255,20130921
1256,,1256,20131013
1257,,1257,20131021
1258,,1258,20131030
1259,,1259,20131109
1260,,1260,20131115
1261,,1261,20131116
1262,,1262,20131130
1263,,1263,20131203
1264,,1264,20131212
1265,,1265,20131213
1266,,1266,20120102
1267,,1267,20120212
1268,,1268,20120214
1269,,1269,20120216
1270,,1270,20120220
1271,,1271,20120221
1272,,1272,20120225
1273,,1273,20120228
1274,,1274,20120313
1275,,1275,20120314
1276,,1276,20120326
1277,,1277,20120330
1278,,1278,20120401
1279,,1279,20120403
1280,,1280,20120408
1281,,1281,20120414
1282,,1282,20120422
1283,,1283,20120504
1284,,1284,20120508
1285,,1285,20120511
1286,,1286,20120512
1287,,1287,20120517
1288,,1288,20120521
1289,,1289,20120522
1290,,1290,20120611
1291,,1291,20120616
1292,,1292,20120617
1293,,1293,20120707
1294,,1294,20120710
1295,,1295,20120712
1296,,1296,20120719
1297,,1297,20120725
1298,,1298,20120730
1299,,1299,20120811
1300,,1300,20120822
1301,,1301,20120826
1302,,1302,20120912
1303,,1303,20120914
1304,,1304,20120918
1305,,1305,20120926
1306,,1306,20120927
1307,,1307,20121009
1308,,1308,20121010
1309,,1309,20121017
1310,,1310,20121024
1311,,1311,20121025
1312,,1312,20121026
1313,,1313,20121029
1314,,1314,20121105
1315,,1315,20121106
1316,,1316,20121111
1317,,1317,20121113
1318,,1318,20121114
1319,,1319,20121129
1320,,1320,20121205
1321,,1321,20121219
1322,,1322,20121223
1323,,1323,20121227
1324,,1324,20121230
1325,,1325,20130103
1326,,1326,20130115
1327,,1327,20130211
1328,,1328,20130215
1329,,1329,20130226
1330,,1330,20130305
1331,,1331,20130307
1332,,1332,20130314
1333,,1333,20130420
1334,,1334,20130425
1335,,1335,20130503
1336,,1336,20130509
1337,,1337,20130517
1338,,1338,20130530
1339,,1339,20130531
1340,,1340,20130601
1341,,1341,20130609
1342,,1342,20130611
1343,,1343,20130616
1344,,1344,20130709
1345,,1345,20130720
1346,,1346,20130730
1347,,1347,20130816
1348,,1348,20130818
1349,,1349,20130823
1350,,1350,20130901
1351,,1351,20130904
1352,,1352,20130909
1353,,1353,20130913
1354,,1354,20130915
1355,,1355,20130926
1356,,1356,20130927
1357,,1357,20131005
1358,,1358,20131016
1359,,1359,20131021
1360,,1360,20131022
1361,,1361,20131025
1362,,1362,20131103
1363,,1363,20131119
1364,,1364,20131213
1365,,1365,20131222
1366,,1366,20120102
1367,,1367,20120108
1368,,1368,20120110
1369,,1369,20120122
1370,,1370,20120128
1371,,1371,20120204
1372,,1372,20120217
1373,,1373,20120225
1374,,1374,20120229
1375,,1375,20120315
1376,,1376,20120328
1377,,1377,20120330
1378,,1378,20120331
1379,,1379,20120411
1380,,1380,20120414
1381,,1381,20120420
1382,,1382,20120428
1383,,1383,20120429
1384,,1384,20120510
1385,,1385,20120521
1386,,1386,20120526
1387,,1387,20120529
1388,,1388,20120605
1389,,1389,20120609
1390,,1390,20120619
1391,,1391,20120624
1392,,1392,20120626
1393,,1393,20120628
1394,,1394,20120724
1395,,1395,20120726
1396,,1396,20120730
1397,,1397,20120802
1398,,1398,20120809
1399,,1399,20120826
1400,,1400,20120831
1401,,1401,20120904
1402,,1402,20120912
1403,,1403,20120914
1404,,1404,20120918
1405,,1405,20120927
1406,,1406,20121008
1407,,1407,20121028
1408,,1408,20121031
1409,,1409,20121104
1410,,1410,20121105
1411,,1411,20121106
1412,,1412,20121108
1413,,1413,20121110
1414,,1414,20121116
1415,,1415,20121211
1416,,1416,20121222
1417,,1417,20130101
1418,,1418,20130112
1419,,1419,20130124
1420,,1420,20130202
1421,,1421,20130206
1422,,1422,20130213
1423,,1423,20130226
1424,,1424,20130309
1425,,1425,20130310
1426,,1426,20130312
1427,,1427,20130318
1428,,1428,20130324
1429,,1429,20130328
1430,,1430,20130330
1431,,1431,20130412
1432,,1432,20130422
1433,,1433,20130423
1434,,1434,20130504
1435,,1435,20130506
1436,,1436,20130513
1437,,1437,20130515
1438,,1438,20130517
1439,,1439,20130525
1440,,1440,20130526
1441,,1441,20130531
1442,,1442,20130603
1443,,1443,20130606
1444,,1444,20130609
1445,,1445,20130612
1446,,1446,20130616
1447,,1447,20130623
1448,,1448,20130702
1449,,1449,20130703
1450,,1450,20130713
1451,,1451,20130718
1452,,1452,20130725
1453,,1453,20130731
1454,,1454,20130905
