846,1
847,0
848,0
849,0
850,1
851,0
852,0
853,0
854,1
855,0
856,1
857,0
858,1
859,1
860,0
861,1
862,1
863,1
864,0
865,0
866,0
867,0
868,1
869,0
870,1
871,0
872,0
873,0
874,1
875,1
876,1
877,0
878,0
879,0
880,0
881,1
882,0
883,1
884,0
885,1
886,1
887,0
888,1
889,0
890,0
891,0
892,0
893,1
894,0
895,0
896,1
897,1
898,0
899,1
900,1
901,1
902,0
903,1
904,0
905,0
906,1
907,1
908,0
909,1
910,1
911,0
912,1
913,0
914,1
915,1
916,1
917,0
918,0
919,0
920,0
921,1
922,1
923,0
924,1
925,1
926,0
927,0
928,1
929,0
930,1
931,0
932,1
933,1
934,1
935,1
936,0
937,0
938,0
939,1
940,1
941,1
942,1
943,1
944,1
945,0
946,0
947,1
948,0
949,0
950,0
951,0
952,1
953,0
954,0
955,1
956,0
957,1
958,0
959,0
960,0
961,1
962,0
963,1
964,0
965,0
966,1
967,1
968,0
969,0
970,1
971,0
972,0
973,1
974,0
975,1
976,1
977,1
978,0
979,1
980,1
981,0
982,0
983,0
984,1
985,1
986,1
987,0
988,0
989,0
990,1
991,1
992,1
993,1
994,0
995,1
996,1
997,1
998,1
999,1
1000,1
1001,1
1002,0
1003,0
1004,1
1005,0
1006,0
1007,1
1008,0
1009,0
1010,0
1011,1
1012,1
1013,1
1014,0
1015,0
1016,0
1017,1
1018,0
1019,1
1020,1
1021,0
1022,1
1023,1
1024,0
1025,1
1026,1
1027,0
1028,1
1029,1
1030,1
1031,0
1032,1
1033,0
1034,1
1035,0
1036,0
1037,0
1038,0
1039,1
1040,1
1041,0
1042,0
1043,1
1044,1
1045,0
1046,0
1047,0
1048,1
1049,1
1050,0
1051,1
1052,1
1053,0
1054,1
1055,1
1056,1
1057,1
1058,0
1059,1
1060,1
1061,0
1062,1
1063,0
1064,1
1065,1
1066,0
1067,1
1068,0
1069,0
1070,0
1071,1
1072,0
1073,1
1074,0
1075,0
1076,0
1077,1
1078,1
1079,1
1080,1
1081,0
1082,0
1083,1
1084,1
1085,1
1086,0
1087,0
1088,0
1089,1
1090,1
1091,0
1092,1
1093,0
1094,0
1095,1
1096,0
1097,0
1098,0
1099,1
1100,0
1101,1
1102,0
1103,0
1104,1
1105,0
1106,0
1107,1
1108,0
1109,1
1110,0
1111,1
1112,1
1113,1
1114,1
1115,0
1116,1
1117,0
1118,1
1119,0
1120,1
1121,0
1122,1
1123,0
1124,0
1125,1
1126,0
1127,0
1128,0
1129,1
1130,1
1131,0
1132,1
1133,0
1134,0
1135,0
1136,1
1137,0
1138,1
1139,0
1140,0
1141,1
1142,1
1143,0
1144,1
1145,1
1146,1
1147,1
1148,1
1149,0
1150,0
1151,0
1152,1
1153,1
1154,1
1155,1
1156,1
1157,0
1158,1
1159,1
1160,1
1161,0
1162,1
1163,0
1164,0
1165,1
1166,1
1167,1
1168,0
1169,1
1170,1
1171,0
1172,0
1173,0
1174,0
1175,0
1176,1
1177,1
1178,1
1179,1
1180,1
1181,0
1182,1
1183,1
1184,0
1185,0
1186,1
1187,1
1188,1
1189,1
1190,0
1191,1
1192,0
1193,1
1194,0
1195,0
1196,1
1197,1
1198,0
1199,1
1200,0
1201,1
1202,1
1203,1
1204,1
1205,1
1206,0
1207,1
1208,0
1209,0
1210,1
1211,1
1212,0
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,0
1221,1
1222,1
1223,1
1224,0
1225,1
1226,0
1227,0
1228,1
1229,1
1230,0
1231,1
1232,0
1233,1
1234,0
1235,0
1236,0
1237,0
1238,1
1239,0
1240,1
1241,0
1242,0
1243,1
1244,0
1245,0
1246,0
1247,1
1248,0
1249,0
1250,0
1251,0
1252,0
1253,1
1254,0
1255,0
1256,0
1257,0
1258,1
1259,0
1260,1
1261,0
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,0
1269,1
1270,1
1271,1
1272,0
1273,0
1274,1
1275,0
1276,0
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,0
1284,0
1285,1
1286,1
1287,0
1288,1
1289,1
1290,0
1291,0
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,0
1299,1
1300,0
1301,0
1302,0
1303,0
1304,1
1305,1
1306,0
1307,1
1308,0
1309,1
1310,0
1311,1
1312,0
1313,0
1314,0
1315,0
1316,1
1317,0
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,0
1325,0
1326,1
1327,1
1328,0
1329,1
1330,0
1331,0
1332,1
1333,0
1334,1
1335,1
1336,1
1337,0
1338,0
1339,1
1340,1
1341,1
1342,1
1343,0
1344,0
1345,0
1346,0
1347,1
1348,0
1349,1
1350,1
1351,0
1352,0
1353,0
1354,0
1355,1
1356,0
1357,1
1358,0
1359,0
1360,0
1361,0
1362,1
1363,1
1364,0
1365,0
1366,0
1367,1
1368,0
1369,0
1370,1
1371,1
1372,0
1373,0
1374,1
1375,0
1376,0
1377,0
1378,1
1379,1
1380,1
1381,1
1382,0
1383,1
1384,0
1385,0
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,1
1393,0
1394,1
1395,1
1396,1
1397,1
1398,0
1399,1
1400,0
1401,1
1402,1
1403,1
1404,1
1405,1
1406,0
1407,0
1408,0
1409,1
1410,0
1411,1
1412,1
1413,0
1414,0
1415,1
1416,0
1417,1
1418,1
1419,0
1420,1
1421,0
1422,0
1423,1
1424,1
1425,1
1426,1
1427,0
1428,1
1429,0
1430,1
1431,1
1432,1
1433,0
1434,0
1435,1
1436,1
1437,1
1438,1
1439,0
1440,0
1441,1
1442,0
1443,1
1444,1
1445,0
1446,0
1447,1
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,1
1455,1
1456,1
1457,0
1458,0
1459,0
1460,1
1461,1
1462,1
1463,0
1464,0
1465,0
1466,1
1467,0
1468,0
1469,1
1470,0
1471,1
1472,1
1473,0
1474,0
1475,0
1476,1
1477,0
1478,1
1479,0
1480,0
1481,0
1482,1
1483,0
1484,0
1485,0
1486,1
1487,0
1488,1
1489,1
1490,0
1491,0
1492,1
1493,1
1494,0
1495,0
1496,1
1497,1
1498,1
1499,0
1500,1
1501,0
1502,0
1503,0
1504,0
1505,1
1506,0
1507,0
1508,1
1509,1
1510,0
1511,1
1512,1
1513,0
1514,1
1515,1
1516,0
1517,0
1518,0
1519,0
1520,1
1521,0
1522,0
1523,1
1524,1
1525,0
1526,0
1527,1
1528,1
1529,1
1530,1
1531,0
1532,0
1533,0
1534,0
1535,1
1536,1
1537,1
1538,0
1539,1
1540,1
1541,0
1542,1
1543,1
1544,0
1545,0
1546,1
1547,1
1548,1
1549,1
1550,1
1551,0
1552,1
1553,0
1554,1
1555,1
1556,1
1557,0
1558,0
1559,0
1560,1
1561,1
1562,0
1563,1
1564,1
1565,1
1566,1
1567,0
1568,0
1569,0
1570,0
1571,1
1572,1
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,1
1580,1
1581,1
1582,1
1583,0
1584,1
1585,0
1586,0
1587,0
1588,1
1589,0
1590,1
1591,1
1592,0
1593,0
1594,1
1595,0
1596,0
1597,1
1598,0
1599,0
1600,0
1601,1
1602,0
1603,0
1604,1
1605,0
1606,1
1607,0
1608,1
1609,0
1610,0
1611,0
1612,0
1613,1
1614,0
1615,0
1616,0
1617,0
1618,1
1619,0
1620,0
1621,0
1622,1
1623,0
1624,0
1625,1
1626,1
1627,0
1628,0
1629,1
1630,0
1631,1
1632,1
1633,0
1634,1
1635,0
1636,1
1637,0
1638,1
1639,0
1640,1
1641,1
1642,0
1643,1
1644,1
1645,0
1646,0
1647,0
1648,1
1649,0
1650,1
1651,0
1652,1
1653,1
1654,1
1655,0
1656,0
1657,0
1658,1
1659,1
1660,1
1661,0
1662,0
1663,0
1664,1
1665,0
1666,1
1667,1
1668,0
1669,0
1670,0
1671,1
1672,0
1673,1
1674,0
1675,1
1676,0
1677,1
1678,1
1679,0
1680,0
1681,1
1682,1
1683,1
1684,1
1685,0
1686,1
1687,0
1688,1
1689,0
1690,1
1691,1
1692,0
1693,1
1694,0
1695,0
1696,0
1697,0
1698,0
1699,1
1700,1
1701,1
1702,1
1703,0
1704,0
1705,1
1706,1
1707,1
1708,0
1709,0
1710,0
1711,0
1712,0
1713,1
1714,0
1715,0
1716,1
1717,1
1718,0
1719,1
1720,0
1721,1
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,1
1729,0
1730,1
1731,1
1732,1
1733,0
1734,1
1735,1
1736,0
1737,0
1738,1
1739,0
1740,0
1741,0
1742,0
1743,1
1744,1
1745,1
1746,0
1747,0
1748,0
1749,0
1750,1
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,1
1758,1
1759,1
1760,1
1761,1
1762,0
1763,0
1764,0
1765,1
1766,0
1767,1
1768,1
1769,0
1770,1
1771,0
1772,1
1773,1
1774,1
1775,1
1776,1
1777,0
1778,0
1779,0
1780,0
1781,1
1782,0
1783,1
1784,0
1785,0
1786,0
1787,1
1788,0
1789,1
1790,1
1791,0
1792,1
1793,0
1794,0
1795,0
1796,1
1797,0
1798,0
1799,1
1800,0
1801,1
1802,0
1803,0
1804,1
1805,0
1806,1
1807,0
1808,0
1809,1
1810,0
1811,0
1812,0
1813,0
1814,1
1815,1
1816,0
1817,1
1818,0
1819,1
1820,1
1821,1
1822,1
1823,1
1824,0
1825,1
1826,1
1827,0
1828,1
1829,1
1830,0
1831,1
1832,1
1833,1
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,1
1841,0
1842,1
1843,1
1844,0
1845,1
1846,1
1847,1
1848,0
1849,1
1850,0
1851,0
1852,1
1853,1
1854,0
1855,0
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,0
1863,0
1864,1
1865,0
1866,1
1867,0
1868,1
1869,0
1870,0
1871,1
1872,1
1873,1
1874,1
1875,0
1876,0
1877,1
1878,0
1879,0
1880,1
1881,0
1882,1
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,1
1890,1
1891,1
1892,1
1893,0
1894,0
1895,1
1896,1
1897,1
1898,1
1899,0
1900,0
1901,0
1902,1
1903,0
1904,0
1905,0
1906,1
1907,0
1908,0
1909,1
1910,1
1911,1
1912,0
1913,0
1914,0
1915,1
1916,0
1917,1
1918,1
1919,1
1920,0
1921,0
1922,1
1923,1
1924,0
1925,0
1926,0
1927,1
1928,0
1929,1
1930,1
1931,0
1932,0
1933,1
1934,0
1935,0
1936,0
1937,0
1938,1
1939,1
1940,1
1941,0
1942,0
1943,0
1944,1
1945,1
1946,0
1947,0
1948,1
1949,0
1950,0
1951,0
1952,1
1953,0
1954,1
1955,0
1956,0
1957,1
1958,0
1959,1
1960,1
1961,1
1962,1
1963,1
1964,1
1965,0
1966,1
1967,0
1968,1
1969,1
1970,1
1971,0
1972,0
1973,1
1974,1
1975,1
1976,1
1977,0
1978,0
1979,0
1980,1
1981,0
1982,0
1983,1
1984,1
1985,1
1986,1
1987,0
1988,0
1989,1
1990,1
1991,0
1992,0
1993,1
1994,1
1995,0
1996,0
1997,0
1998,1
1999,0
2000,0
2001,1
2002,1
2003,1
2004,1
2005,0
2006,1
2007,0
2008,0
2009,0
2010,0
2011,0
2012,1
2013,1
2014,1
2015,1
2016,0
2017,0
2018,0
2019,0
2020,1
2021,0
2022,0
2023,0
2024,1
2025,1
2026,1
2027,0
2028,1
2029,1
2030,1
2031,0
2032,0
2033,1
2034,0
2035,1
2036,0
2037,1
2038,0
2039,1
2040,1
2041,0
2042,0
2043,0
2044,1
2045,1
2046,1
2047,1
2048,0
2049,0
2050,1
2051,1
2052,1
2053,1
2054,0
2055,0
2056,1
2057,0
2058,0
2059,1
2060,1
2061,1
2062,0
2063,0
2064,0
2065,0
2066,1
2067,0
2068,0
2069,0
2070,0
2071,1
2072,0
2073,1
2074,0
2075,0
2076,1
2077,1
2078,0
2079,0
2080,1
2081,0
2082,0
2083,1
2084,1
2085,1
2086,1
2087,0
2088,1
2089,1
2090,1
2091,1
2092,1
2093,0
2094,1
2095,1
2096,0
2097,1
2098,1
2099,1
2100,0
2101,1
2102,0
2103,0
2104,0
2105,0
2106,1
2107,1
2108,0
2109,1
2110,1
2111,0
2112,1
2113,0
2114,0
2115,1
2116,1
2117,0
2118,0
2119,0
2120,0
2121,1
2122,1
2123,0
2124,0
2125,1
2126,0
2127,0
2128,0
2129,0
2130,0
2131,1
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,1
2140,0
2141,1
2142,1
2143,1
2144,0
2145,1
2146,1
2147,1
2148,0
2149,1
2150,1
2151,1
2152,0
2153,1
2154,1
2155,0
2156,0
2157,1
2158,0
2159,0
2160,1
2161,1
2162,0
2163,1
2164,0
2165,1
2166,0
2167,1
2168,1
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,1
2176,0
2177,0
2178,0
2179,0
2180,1
2181,0
2182,1
2183,0
2184,1
2185,0
2186,1
2187,1
2188,0
2189,1
2190,0
2191,1
2192,1
2193,0
2194,1
2195,0
2196,0
2197,1
2198,1
2199,0
2200,1
2201,1
2202,1
2203,1
2204,1
2205,0
2206,1
2207,1
2208,0
2209,0
2210,0
2211,0
2212,1
2213,1
2214,0
2215,1
2216,1
2217,0
2218,0
2219,0
2220,1
2221,0
2222,1
2223,0
2224,0
2225,1
2226,1
2227,0
2228,1
2229,1
2230,1
2231,0
2232,0
2233,0
2234,0
2235,1
2236,1
2237,1
2238,1
2239,1
2240,0
2241,0
2242,0
2243,0
2244,1
2245,1
2246,0
2247,1
2248,0
2249,0
2250,1
2251,0
2252,0
2253,0
2254,1
2255,0
2256,0
2257,1
2258,0
2259,0
2260,0
2261,0
2262,1
2263,0
2264,0
2265,0
2266,1
2267,0
2268,0
2269,0
2270,0
2271,1
2272,0
2273,0
2274,1
2275,0
2276,1
2277,1
2278,0
2279,0
2280,0
2281,0
2282,0
2283,1
2284,0
2285,1
2286,1
2287,0
2288,0
2289,1
2290,0
2291,1
2292,1
2293,1
2294,0
2295,0
2296,1
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,1
2304,1
2305,0
2306,0
2307,1
2308,1
2309,1
2310,1
2311,0
2312,0
2313,1
2314,1
2315,0
2316,1
2317,1
2318,1
2319,1
2320,0
2321,1
2322,1
2323,1
2324,0
2325,1
2326,0
2327,1
2328,1
2329,0
2330,0
2331,1
2332,1
2333,1
2334,1
2335,0
2336,1
2337,0
2338,1
2339,1
2340,0
2341,1
2342,0
2343,0
2344,1
2345,1
2346,1
2347,1
2348,1
2349,0
2350,0
2351,1
2352,0
2353,1
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,1
2362,0
2363,0
2364,0
2365,1
2366,0
2367,1
2368,1
2369,1
2370,0
2371,0
2372,0
2373,1
2374,1
2375,1
2376,1
2377,0
2378,1
2379,0
2380,1
2381,0
2382,0
2383,0
2384,1
2385,0
2386,1
2387,0
2388,1
2389,1
2390,1
2391,0
2392,1
2393,0
2394,0
2395,1
2396,1
2397,0
2398,1
2399,1
2400,0
2401,0
2402,0
2403,0
2404,1
2405,1
2406,1
2407,1
2408,1
2409,1
2410,0
2411,1
2412,0
2413,0
2414,1
2415,0
2416,0
2417,0
2418,1
2419,0
2420,0
2421,1
2422,0
2423,1
2424,1
2425,1
2426,1
2427,1
2428,0
2429,1
2430,1
2431,1
2432,1
2433,0
2434,0
2435,1
2436,1
2437,1
2438,1
2439,1
2440,0
2441,1
2442,0
2443,0
2444,1
2445,1
2446,1
2447,0
2448,1
2449,1
2450,1
2451,1
2452,0
2453,1
2454,1
2455,1
2456,0
2457,1
2458,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,1
2465,1
2466,0
2467,1
2468,0
2469,0
2470,1
2471,1
2472,1
2473,0
2474,1
2475,1
2476,0
2477,1
2478,1
2479,1
2480,1
2481,0
2482,1
2483,1
2484,1
2485,0
2486,1
2487,0
2488,1
2489,0
2490,0
2491,0
2492,0
2493,0
2494,1
2495,0
2496,0
2497,1
2498,1
2499,0
2500,0
2501,1
2502,0
2503,0
2504,1
2505,0
2506,0
2507,1
2508,0
2509,0
2510,0
2511,0
2512,1
2513,0
2514,0
2515,1
2516,0
2517,1
2518,0
2519,1
2520,1
2521,1
2522,1
2523,0
2524,1
2525,0
2526,1
2527,1
2528,0
2529,0
2530,0
2531,1
2532,1
2533,0
2534,0
2535,0
2536,1
2537,0
2538,1
2539,0
2540,0
2541,1
2542,1
2543,1
2544,0
2545,0
2546,0
2547,0
2548,1
2549,0
2550,0
2551,1
2552,1
2553,1
2554,0
2555,0
2556,1
2557,1
2558,0
2559,0
2560,1
2561,0
2562,1
2563,1
2564,0
2565,0
2566,1
2567,0
2568,1
2569,1
2570,1
2571,0
2572,0
2573,1
2574,1
2575,0
2576,1
2577,0
2578,0
2579,0
2580,0
2581,1
2582,0
2583,1
2584,1
2585,0
2586,1
2587,1
2588,1
2589,1
2590,0
2591,0
2592,0
2593,1
2594,0
2595,1
2596,0
2597,1
2598,0
2599,1
2600,0
2601,0
2602,1
2603,1
2604,0
2605,1
2606,0
2607,1
2608,0
2609,0
2610,0
2611,0
2612,1
2613,1
2614,0
2615,1
2616,1
2617,1
2618,1
2619,1
2620,0
2621,1
2622,1
2623,0
2624,0
2625,0
2626,1
2627,0
2628,1
2629,0
2630,0
2631,1
2632,1
2633,1
2634,0
2635,1
2636,1
2637,1
2638,0
2639,1
2640,1
2641,1
2642,0
2643,0
2644,1
2645,1
2646,0
2647,0
2648,1
2649,1
2650,0
2651,1
2652,0
2653,0
2654,0
2655,1
2656,1
2657,0
2658,0
2659,0
2660,0
2661,1
2662,1
2663,0
2664,1
2665,1
2666,0
2667,0
2668,0
2669,1
2670,1
2671,0
2672,0
2673,1
2674,0
2675,0
2676,1
2677,0
2678,1
2679,1
2680,1
2681,1
2682,0
2683,1
2684,1
2685,0
2686,1
2687,0
2688,1
2689,1
2690,1
2691,0
2692,0
2693,1
2694,1
2695,0
2696,0
2697,1
2698,0
2699,1
2700,0
2701,1
2702,0
2703,1
2704,0
2705,1
2706,0
2707,0
2708,1
2709,0
2710,0
2711,1
2712,1
2713,0
2714,1
2715,1
2716,1
2717,0
2718,0
2719,0
2720,1
2721,0
2722,0
2723,1
2724,0
2725,1
2726,0
2727,1
2728,1
2729,1
2730,1
2731,0
2732,1
2733,1
2734,0
2735,0
2736,1
2737,1
2738,1
2739,1
2740,1
2741,0
2742,1
2743,0
2744,0
2745,1
2746,0
2747,0
2748,1
2749,1
2750,0
2751,0
2752,1
2753,0
2754,0
2755,0
2756,0
2757,0
2758,1
2759,0
2760,1
2761,0
2762,1
2763,1
2764,1
2765,1
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,1
2773,0
2774,0
2775,0
2776,1
2777,0
2778,1
2779,1
2780,0
2781,0
2782,1
2783,1
2784,0
2785,1
2786,1
2787,0
2788,1
2789,1
2790,0
2791,1
2792,1
2793,0
2794,1
2795,1
2796,0
2797,1
2798,0
2799,1
2800,1
2801,0
2802,1
2803,0
2804,1
2805,0
2806,0
2807,1
2808,1
2809,0
2810,0
2811,0
2812,1
2813,0
2814,1
2815,1
2816,1
2817,0
2818,1
2819,0
2820,0
2821,0
2822,0
2823,1
2824,1
2825,1
2826,1
2827,0
2828,1
2829,0
2830,1
2831,1
2832,0
2833,1
2834,1
2835,0
2836,1
2837,1
2838,1
2839,0
2840,1
2841,1
2842,0
2843,1
2844,0
2845,0
2846,0
2847,1
2848,1
2849,0
2850,0
2851,0
2852,1
2853,1
2854,0
2855,0
2856,1
2857,1
2858,0
2859,0
2860,0
2861,0
2862,1
2863,0
2864,1
2865,1
2866,1
2867,0
2868,0
2869,1
2870,0
2871,1
2872,0
2873,0
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,0
2881,1
2882,1
2883,0
2884,0
2885,1
2886,0
2887,1
2888,0
2889,0
2890,1
2891,0
2892,0
2893,1
2894,0
2895,0
2896,0
2897,1
2898,0
2899,1
2900,0
2901,1
2902,1
2903,0
2904,1
2905,0
2906,1
2907,1
2908,0
2909,1
2910,0
2911,1
2912,1
2913,1
2914,0
2915,1
2916,0
2917,0
2918,1
2919,1
2920,1
2921,0
2922,1
2923,0
2924,0
2925,0
2926,1
2927,1
2928,0
2929,0
2930,1
2931,0
2932,0
2933,1
2934,0
2935,1
2936,0
2937,1
2938,1
2939,1
2940,0
2941,0
2942,0
2943,0
2944,0
2945,1
2946,0
2947,1
2948,0
2949,0
2950,0
2951,1
2952,0
2953,1
2954,1
2955,1
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,1
2963,0
2964,0
2965,1
2966,0
2967,1
2968,0
2969,1
2970,1
2971,1
2972,1
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,1
2981,0
2982,0
2983,1
2984,0
2985,1
2986,1
2987,1
2988,0
2989,1
2990,1
2991,1
2992,1
2993,0
2994,1
2995,0
2996,0
2997,1
2998,1
2999,0
